"Project URL",Categories,Technology,Priority,Description
https://www.nettolager.dk/,"Web + Mobile Apps, Online Calculators, Quiz / Questionnaire, Rental / Used products",Vue.js,6,"Storage/Room finding web app, PWA

CMS :  Umbraco

Room finder calculator / Image based questionnaire :  https://www.nettolager.dk/find-rumstorrelse/

Custom Pricing calculator :  https://www.nettolager.dk/find-pris/

iOS app :  https://apps.apple.com/dk/app/nettolager/id1184318580?platform=iphone

Android app :  https://play.google.com/store/apps/details?id=dk.nettolager.booking"
https://play.google.com/store/apps/details?id=dk.nettolager.booking,"Online Calculators, Rental / Used products, Mobile Apps","Android, iOS",6,"Storage/Room finding mobile app with corresponding web app, Custom Room finder Pricing tool.

iOS app link :  https://apps.apple.com/dk/app/nettolager/id1184318580?platform=iphone

Web app link :  https://www.nettolager.dk/"
http://www.32styles.com/,"Multisite, Multilingual, Tools / Customisers / Personalisers, Product Options, Website / Web App",Wordpress,5,"Print-on-demand multisite for Photos, Photo frame, Mugs, Cushions, T-shirt, Aluminium tags, Metal Signages.

Product options :  https://www.32styles.com/product/8x10-cuhk-aluminium/

Product options :  https://www.32styles.com/product/photo-coasters/

Puzzle photo with Frame tool:  https://www.32styles.com/product/puzzle-photo/

Point-of-Sales link :  https://www.32styles.com/hong-kong-island/"
https://eyesoneyecare.com/,"News / Media, Blogging / Blogs, Medical / Pharmacy / Medicines, Events, Coaching / Online Courses / E-learning / EdTech , Website / Web App","Node JS, React Js, Next Js",6,"Blog website, Job portal, Job marketplace, Events, Online courses, Medical news

Old Link :  http://newgradoptometry.com/

Online Courses :  https://courses.eyesoneyecare.com/

Jobs : https://jobs.eyesoneyecare.com/jobs/

Events/Sponsorships :  https://events.eyesoneyecare.com/"
https://www.inhouseblog.com/,"News / Media, Blogging / Blogs, Website / Web App",Wordpress,5,"Blog & News website

Job portal :  https://www.goinhouse.com/"
https://www.bluewaterimaging.ca/,"Maps / Google Map / GPS , Medical / Pharmacy / Medicines, Online Appointments Booking, Website / Web App",Webflow,5,"Medical clinic for X-Ray & Ultrasound clinic.

Appointment booking :  https://www.bluewaterimaging.ca/book-an-appointment

Google maps / Locations :  https://www.bluewaterimaging.ca/locations"
https://www.goinhouse.com/,"Job Portal, Website / Web App","Ruby on Rails, Shopify",5,"Job Marketplace, Counsel jobs."
http://nycpersonalinjury.us/,"Company / Corporate / Consulting Website / Firm, law, Website / Web App",Wordpress,3,"Law firm for Personal Injury Lawers

Corresponding mobile apps are not working."
https://www.picmg.org/,"Company / Corporate / Consulting Website / Firm, Community / Association , Membership , Electronics, Donation / Non-Profitable / NGO, Website / Web App","Wordpress, Core PHP",4,"Non-profit organization (PCI Industrial Computer Manufacturers Group)

Membership :  https://www.picmg.org/become-a-member/

Community Login :  https://community.picmg.org/s/login/"
https://www.amsacs.org/,"Education/School, Website / Web App",Java,4,"School / Academy website

Firebase backend"
https://www.nctrc.org/,"Informational / Services, Multilingual, Website / Web App","Wordpress, Core PHP",4,"NCTRC Certification company website (National Council for Therapeutic Recreation Certification)"
http://www.ruta.co.il/,"Informational / Services, Food and catering / Online food delivery, RTL / Arabic, Website / Web App",Wordpress,3,"Food & Restaurant website"
https://www.hallmanusa.com/,"Ecommerce , Migrations, Tools / Customisers / Personalisers, Electronics, Bundled products, Product Options, Website / Web App","Magento 2",5,"E-commerce website selling Kitchen Utilities such as Refrigerators, Vantilation hoods, Dish washers, Rangers.

Configurator :  
1. https://www.hallmanindustries.com/refrigerator/configurator/
2. https://www.hallmanindustries.com/product/configurator/

Custom package/Bundle creator :  https://www.hallmanindustries.com/package/index/configurator

Product options/Compare function :  https://www.hallmanindustries.com/hallmanpkg14.html"
https://durapak.net/,"Ecommerce , Website / Web App","Wordpress, Woocommerce",3,"E-commerce website to sell various Packaging & Shipping products such as: Film/Aluminium foils, Shrink products, Janitorial safety, Boxes/Cases/Bottles, Ribbon & Gift Packaging, Bags.

eBay store :  https://www.ebay.com/str/durapak-supplies"
https://luxuryfabrics.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Informational / Services, Website / Web App","Magento 2",3,"Informational website for Fabrics clothing"
https://www.agssalonequipment.com/,"Ecommerce , Payment gateways, Chairs / Office Chairs / Furniture, Website / Web App","Magento 2",4,"E-commerce website to sell Saloon products such as: Barber chairs, Saloon chairs, Shampoo units, Styling stations, Floor Mats, Carts & Trolleys, Reception furniture, & much more.

Migrated from M1 to M2.

Custom payment module implemented."
"https://mfgbulletin.com/ ","Informational / Services, Elementor, Machines / Industrial products, Website / Web App",Wordpress,3,"Informational website for Manufacturing products/Machines/Industrial products.

Twenty Twenty-One theme used.

Custom Search filters :  https://mfgbulletin.com/search/?filter=1&product_cat=machining-centers-vertical-4-axis-or-less"
"https://www.theoneiota.com/home/ ","Membership , Subscriptions  /  Subscribe , Events, Dating / Social Networking, Elementor, Parallax effect / Animations, Website / Web App","Wordpress, Woocommerce",5,"- Social media network of One Iota Fraternity/community
- One Iota University (online learning management system)
- One Iota Tv for Federal news network
- Historic Data

Features Include: E-commerce, LMS, Events with Tickets, Membership, One Iota Tv, Videos

LearnDash used. Redux framework used.

Integrated with Google Calendar/iCalendar/Outlook 365/outlook Live :  https://www.theoneiota.com/events/sundresses-and-fedoras/

Events with Tickets :  https://www.theoneiota.com/events2/

Membership :  https://www.theoneiota.com/membership/"
https://www.dogthority.com/,"Informational / Services, Pet / Dog / Cat, Website / Web App",Wordpress,3,"Dog Services website (Training/Grooming/Adoption/Walking/Veterinarian), Food & Treats, Books, and much more.

Currently In-Development phase."
https://www.njadvocates.com/,"Company / Corporate / Consulting Website / Firm, law, Website / Web App",Wordpress,5,"Law firm company website "
https://sutaisyk.lt/,"Ecommerce , Website / Web App","Wordpress, React Js, Woocommerce",5,"Architectural website to redefine space for Renovation and restoration.

Content and Products not added."
https://www.lyonspc.com/,"law, Web + Mobile Apps",Wordpress,5,"Law firm

Amazon affiliate book :  https://www.lyonspc.com/sticks-stones-life-lessons-lawyer/

Android app :  https://play.google.com/store/apps/details?id=com.lyonsAssociates.plm&hl=en

iOS app :  Not working."
https://play.google.com/store/apps/details?id=com.lyonsAssociates.plm&hl=en,"Maps / Google Map / GPS , law, Online Calculators, Mobile Apps","Android, Ionic",5,"Law firm app, Child support calculator

iOS version is not working.

Corresponding website link :  https://www.lyonspc.com/"
https://aukgaaf.com/,"Ecommerce , Kids, Toys / Soft toys / Gifts / Gift card, Rental / Used products, Website / Web App","Wordpress, Woocommerce",3,"Ecommerce website  to sell Kids products, Clothing, Toys, Brocante/Used products 

Mollie payment gateway integrated."
https://buffetti.it/,"Ecommerce , Chairs / Office Chairs / Furniture, Digital / Downloadable Products, Website / Web App, Stationery Products","Magento 2",4,"B2B/B2C E-commerce website for selling Softwares, Digital services, Office products, School Products, Toner & cartridges, Chairs & Office furniture

Request info/quote :  https://buffetti.it/amministratore-digitale-software-per-gestire-le-fatture-elettroniche-del-condominio-53207.html"
https://www.sicilyalacarte.com/,"Tour & Travel /  Itinerary, Informational / Services, Website / Web App","Wordpress, Woocommerce",4,"Informational website, Luxury travel website. "
https://www.smcstudios-weddings.com/,"Photography / Photographer, Wedding , Informational / Services, Website / Web App",Squarespace,6,"Portfolio website for Studio Wedding Photography & Videography. Informational website."
https://nordware.io/,"Company / Corporate / Consulting Website / Firm, Elementor, Website / Web App",Wordpress,7,"Corporate website providing solutions for e-commerce and marketplace stores, to synchronize them with [SAP Business One] from order entry to item dispatch.
"
https://www.textkernel.com/,"Multilingual, Job Portal, AI integration / OpenAI / ChatGPT, Website / Web App",Wordpress,7,"AI-powered recruitment portal, Generative AI writing assistance.

Solution for: Staffing agencies, HR Software vendors, Corporate HR, Job brard, Government & Analyst.

Existing Link :  http://www.akyla.nl/ "
https://mvprivatelabelwines.com/,"Informational / Services, Online Appointments Booking, Liquor / Wine, Website / Web App","React Js",5,"One page consulting website for private label wine brands. Online scheduling

GoDaddy CMS Builder used."
https://www.w4plumber.com/,"Informational / Services, Website / Web App, Plumbing / Repair Services / Home services / Maintenance",Wordpress,6,"Plumbing servicing Informational website."
https://sellmycell.co.nz/,"Informational / Services, Electronics, Website / Web App, Twenty Sixteen Theme","Wordpress, Woocommerce",6,"Sell your Used mobile phones. Buy-back mobile phones."
https://www.austinrealestate.com/,"Real Estate / Property Rentals, Maps / Google Map / GPS , Marketplace, Website / Web App","Core PHP",5,"Real-estate website, MLS/IDX listing, Agents accounts

Mortgage calculator :  https://www.austinrealestate.com/mortgage-calculator.php

MLS/IDX listing  :  https://www.austinrealestate.com/idx/"
https://harcourts.net/au,"Real Estate / Property Rentals, Maps / Google Map / GPS , Marketplace, Website / Web App","Core PHP",7,"Real-estate marketplace website (Buy/sell), Property rental, Property management, PWA.

Search office space :  https://harcourts.net/au/offices/search/

Mortgage calculator (Connecting website) :  https://www.mortgage-express.com.au/tools/

Property listing on lease :  https://nai.harcourts.net/au/listings/lease

"
https://eiendomsgruppen.no/,"Real Estate / Property Rentals, Maps / Google Map / GPS , Informational / Services, Website / Web App",Wordpress,6,"Real-estate construction website, Informational website."
https://qoffices.com/,"Real Estate / Property Rentals, Maps / Google Map / GPS , Dashboard / Admin Portal / Software / Portal, Comparison / Compare products, Website / Web App",Wordpress,7,"Office space listing website, Co-working space

360 Street view :  https://qoffices.com/properties/office/newbridge/newbridge-business-centre-4/"
https://realestatebay.ca/,"Real Estate / Property Rentals, Maps / Google Map / GPS , Marketplace, Website / Web App",Asp.net,5,"Real-estate marketplace website, Rental properties, MLS integrations.

By property with bitcoin :  https://btchome.ca/"
https://wrighthavenhomes.com/,"Real Estate / Property Rentals, Maps / Google Map / GPS , Online Appointments Booking, Elementor, Website / Web App",Wordpress,5,"Real-estate Home Builder website, Construction website, PWA

Book an appointment :  https://wrighthavenhomes.com/contact-us/#contact

Virtual tours :  https://wrighthavenhomes.com/wp-content/uploads/virtual_tours/28_halls_dr_elora_on/index.html"
https://pentian.ca/,"Real Estate / Property Rentals, Informational / Services, Multilingual, Elementor, Website / Web App",Wordpress,5,"Real-estate company website, Informational website, Properties for Rental & Sale.

Referral program :  https://pentian.ca/referral-program/"
https://lambre.eu/,"Multicurrency, Multisite, Ecommerce , Skin Care / Beauty, Multilingual, Web + Mobile Apps, Multistore, Perfumes / Diffusers / Scent / Candles","Wordpress, Woocommerce",5,"E-commece multisite to sell products such as: Skin care/Body care/Perfumes

Multi-site links:  https://lambre.ro/ , https://lambre.md/

MLM (multi-level marketing) :  https://lambre.eu/pages/mlm

Android app :  https://play.google.com/store/apps/details?id=eu.lambre.shop"
https://play.google.com/store/apps/details?id=eu.lambre.shop,"Ecommerce , Skin Care / Beauty, Perfumes / Diffusers / Scent / Candles, Mobile Apps",Android,5,"E-commerce app for selling products such as: Skin care, Body care & Perfumes. 

Web based back-end with multisite setup :  https://lambre.eu/, https://lambre.ro/, https://lambre.md/"
https://drinkunited.com/,"Informational / Services, Grocery / Fruits /  Vegetables / Dairy products , Product Options, Website / Web App","Wordpress, Woocommerce",5,"Informational website for dairy products.

Product options :  https://drinkunited.com/products/

Etsy link :  https://www.etsy.com/shop/uniteddairyclothing/?etsrc=sdt"
https://heatpumpsuppliers.com/,"Informational / Services, Electronics, Website / Web App","Wordpress, React Js, Woocommerce",3,"Heat pumps & supplies for Pool/Geothermal/Aquaculture/HVAC

Only Request a quote for products."
https://www.vital.co.za/,"Ecommerce , Divi Theme, Website / Web App","Wordpress, React Js, Woocommerce",5,"Informational website for CPG (Consumer packed products) products such as: Vitamins, Health foods.

Interlinked website :  https://www.takealot.com/health/vitamins-and-minerals-27054?filter=Brand:Vital"
